"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
117,1,1,484.5,"MMV",100,1,"Behavioural",NA,484.5,2020,"Published","Journal Article","Clinical Psychological Science","Do cognitive tasks reduce intrusive-memory frequency after exposure to analogue trauma? an experimental replication","Badawi, Amalia; Berle, David; Rogers, Kris; Steel, Zachary","david.berle@uts.edu.au","10.1177/2167702620906148","Web of Science","Australia","Australia",3,107,"67","0.626168224","28.98","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"SOM Page 6, figure S1","Reactivation plus Tetris","Trauma reminder + tetris","Decrease","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",33,34,67,"Immediate post","Trauma film","Trauma film","11","10.5 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Retrospective","Image/thought combined","Positive","Reactivation + tetris condition had lower diary intrusions than no-task.",NA,NA,"No",NA,13.725,1.895,10.915,17.59,3.05,17.76,"-7.4",NA,NA,"0.031","Not provided","Not provided","Is the diary instruction retrospective or real-time",NA,NA,NA,"Film","No","Badawi et al., 2020","Badawi et al., 2020","Badawi et al., 2020","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,NA,-0.64,0.253031703495662,0.0485471425835672,0.220334161181527,-0.178823252420131,0.684886659411455,1.14839978575631,0.250803562104544,0.303831753298597,0,0.00267020509636754,0,0.00157688096061275,0
118,1,1,492,"SZ",101,1,"Behavioural",NA,492,2007,"Unpublished","Dissertation",NA,"The effects of training an interpretation bias on later intrusive recollection in an analogue study of post traumatic stress disorder","Postma, Peggy","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,52,"35","0.673076923","29.3","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 92, Table 6","Positive CBM training","Positive cbm training","Decrease","Negative CBM training","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",25,27,52,"Pre","Trauma film","Trauma film","11","~17.51min","Intrusion Frequency","Intrusion frequency","Seven Day Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","No group difference on diary intruision  between positive CBM and negative CBM group",NA,NA,"No",NA,8.2,NA,10.24,8.81,NA,11.76,"-0.61","t(50)=0.01",NA,"0.99","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Postma, 2007","Postma, 2007","Postma, 2007","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,-0.01,NA,0.05434,0.07707,0.27761484110184,-0.489785088559607,0.598465088559607,0.195738814914675,0.844814602111094,-0.192560693081103,0,0.000322292024730839,0,-0.0178808159224917,0
120,1,1,499.5,"MMV & SZ",103,1,"Pharmacological","Propranolol",499.5,2020,"Published","Journal Article","Psychological Medicine","Reduction in the occurrence of distressing involuntary memories following propranolol or hydrocortisone in healthy women","Kamboj, Sunjeev K.; Gong, An Tong; Sim, ZhiHui; Rashid, Adrihani A.; Baba, Ami; Iskandar, Georges; Das, Ravi K.; Curran, H. Valerie","sunjeev.kamboj@ucl.ac.uk","10.1017/S0033291719001028","Web of Science","England","Europe",3,88,"88","1","23.5341","Between-subject",0.5,1,1,1,1,1,1,0,1,1,1,9.5,"Table S1, SOM page 4","Propranolol","Propranolol","Decrease","Placebo","Experimental task","Placebo","Propranolol","Pharmacological",NA,NA,NA,29.5,29,58.5,"Immediate post","Trauma film","Trauma film","2","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Positive","Propranolol had less intrusions than placebo","HR, Cortisol, eye tracking",NA,"Yes","Null",1.27,0.31,1.6855117245,2.53,0.54,2.907988996,"-1.41",NA,"3.04","0.031","Not provided","Not provided","Did not provide size of each of the groups so not sure whether the mean age reflects the accurate mean age; is diary real-time or retrospective","can be calculated once we know the group sample size, regression z value being recorded",NA,NA,"Film","Yes","Kamboj et al., 2019","Kamboj et al., 2019","Kamboj et al., 2019","Propranolol",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.521999112829221,0.0566140780753542,0.237937130510045,0.0556423370295325,0.988355888628909,2.19385310611361,0.028245971548206,0.866947329683613,0,0.000699740430952097,0,0.0216112439596071,0
122,1,1,508,"SZ",105,1,"Behavioural",NA,508,2005,"Unpublished","Dissertation",NA,"Threat monitoring and the development of symptoms of posttraumatic stress disorder","Turl, Emma Jane","Not provided",NA,"PsycInfo & ProQuest","England","Europe",3,60,"30","0.5","21.1","Between-subject",1,1,1,1,1,1,1,NA,1,0,1,9,"page 53, Table 1","Threat Monitoring (TM)","Threat attention walk","Increase","Neutral Monitoring (NM)","Experimental task","Neutral attention walk","Threat vs. Neutral attention walk","Behavioural","Other","Indirect","Task",30,30,60,"Immediate post","Trauma film","Trauma film","2","10min","Intrusion Frequency","Intrusion frequency","Three-day diary","Intrusion diary","Same day post trauma film","3 days","Retrospective","Image, sound or thought","Null","No group difference on diary intrusion between WaU and NM",NA,NA,"No",NA,9.5,NA,7.8,7.5,NA,6.86666666666667,"3.6","t(38)=-1.62",NA,"0.11","Not provided","Not provided","they meaure distress using a one-item VAS (0-100), but not reported in the main text, should we contact them for the results?",NA,NA,NA,"Film","No","Turl, 2005","Turl, 2005","Turl, 2005","Threat vs. Neutral attention walk",NA,NA,NA,NA,0.333333333333333,NA,NA,1.62,NA,-0.279993422898029,0.0497874213798279,0.223130951191958,-0.717330087234266,0.157343241438209,-1.25483901449939,0.209537206445963,-0.979929265712523,0,0.000845710073282164,0,-0.0101655420466005,0
123,1,1,513.5,"MMV",106,1,"Behavioural",NA,513.5,2020,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Visuospatial computer game play after memory reminder delivered three days after a traumatic film reduces the number of intrusive memories of the experimental trauma","Kessler, Henrik; Schmidt, Anna-Christine; James, Ella L.; Blackwell, Simon E.; von Rauchhaupt, Marcel; Harren, Katharina; Kehyayan, Aram; Clark, Ian A.; Sauvage, Magdalena; Herpertz, Stephan; Axmacher, Nikolai; Holmes, Emily A.","Henrik.Kessler@ruhr-uni-bochum.de","10.1016/j.jbtep.2019.01.006","Web of Science","Germany","Europe",3,86,"51","0.593023256","24.35","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 6","Reminder plus tetris","Trauma reminder + word game","Unspecified","Reminder only","Experimental task","Trauma reminder","Trauma reminder + word game vs. Trauma reminder","Behavioural","Verbal","Direct + indirect","Task",28,30,58,"Delayed post","Trauma film","Trauma film","16","14 minutes 52 seconds","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","4th day post trauma film","3 days","Real Time","Image","Positive","Reminder + Tetris had lower intrusions than reminder only",NA,NA,"Yes","Null",3.655,NA,3.445,8.61,NA,8.1,"-5.43",NA,NA,"0.03","1.37","Cohen's d",NA,NA,NA,NA,"Film","No","Kessler et al., 2020","Kessler et al., 2020","Kessler et al., 2020","Trauma reminder + word game vs. Trauma reminder",NA,NA,NA,"3 days",-1,NA,NA,NA,-1.0315,0.77272046223707,0.0594298634662012,0.243782410083667,0.294906938473083,1.25053398600106,3.16971377045567,0.00152589168990492,1.42414397484576,0,0.00172095628309772,0,0.037523789721306,0
124,1,1,520.5,"SZ",107,1,"Behavioural",NA,520.5,2004,"Unpublished","Dissertation",NA,"The role of peri-traumatic visuo-spatial and verbal interference on the development of intrusions","Frasquilho, Francisco M.","Not provided",NA,"PsycInfo & ProQuest","England","Europe",3,40,"17","0.425","29","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 111, Table 5","Visuo-Spatial Task ","Number counting","Increase","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",13,14,27,"Peri","Trauma film","Trauma film","5","13min3s","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","significantly less imagery type intrusions in the visuo-spatial interference condition compared to controls",NA,NA,"Yes","Null",2.645,NA,2.54375,3.0325,NA,2.5575,"2.55","t(23.9)=1.13",NA,">0.05","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Frasquilho, 2004","Frasquilho, 2004","Frasquilho, 2004","Number counting",NA,NA,NA,NA,-0.25,"F(2,37) = 1.99",NA,-0.765,NA,-0.150855710963342,0.0977823253964132,0.312701655570311,-0.76375095588115,0.462039533954467,-0.482426966010808,0.629502668799602,0.229677757507611,0.125,0.000565401306817794,0,-0.00158774822254051,0
125,NA,NA,530,"MMV",108,1,"Behavioural",NA,530,2021,"Published","Journal Article","Behaviour Research And Therapy","Intrusive memories as conditioned responses to trauma cues: an empirically supported concept?","Franke, L. K., Rattel, J. A., Miedl, S. F., Danböck, S. K., Bürkner, P. C., & Wilhelm, F. H. ","lailakatharina.franke@sbg.ac.at","10.1016/j.brat.2021.103848","PROQUEST","Austria","Europe",2,84,"84","1","22.43","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Page 8","Extinction","Extinction","Decrease","No-Task","No-task","No-Task","Extinction","Behavioural","Imagery","Direct","Task",58,26,84,"Immediate post","Trauma film","Trauma film","6","16 seconds","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image/thought/sound combined","Null","No group differences on INTRUSIONS (AVERAGED ACROSS INTERPERSONAL, ACCIDENTAL AND MIXED TRAUMA CATEGORIES) between extinction and no-task groups","SCR",NA,"No",NA,0.49,NA,0.997,0.73,NA,1.028,"-0.24",NA,"Not provided",NA,"Not provided","Not provided","Averaged mean and sd across intrusion content type.",NA,NA,NA,"Film","Yes","Franke et al., 2020","Franke et al., 2020","Franke et al., 2020","Extinction",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.23625,0.05604,0.236727691662805,-0.227736275659097,0.700236275659097,0.997982104841857,0.318288036249888,0.223689013624981,0,0.000320293490430901,0,0.0178200035383909,0
126,1,1,533.5,"MMV & SZ",109,1,"Behavioural",NA,533.5,2020,"Published","Journal Article","Plos One","Arresting visuospatial stimulation is insufficient to disrupt analogue traumatic intrusions","Meyer, Thomas; Brewin, Chris R.; King, John A.; Nijmeijer, Desiree; Woud, Marcella L.; Becker, Eni S.","t.meyer@bsi.ru.nl ","10.1371/journal.pone.0228416","Web of Science","Netherlands","Europe",3,120,"99","0.825","21.8","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 7","Low visually arresting","Low visual stimulation","Unspecified","No-Task","No-task","No-Task","Visual stimulation","Behavioural","Imagery","Indirect","Task",40,40,80,"Immediate post","Trauma film","Trauma film","Not Reported","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","No group difference on diary intrusion frequency between L-VA and no-task control group",NA,NA,"No",NA,4.35,NA,3.58333333333333,3.93333333333333,NA,3.26666666666667,"1.2",NA,NA,"0.82",">0.01","partial eta sqaured",NA,NA,NA,NA,"Film","No","Meyer et al., 2020, Exp. 1","Meyer et al., 2020","Meyer et al., 2020, Exp. 1","Visual stimulation",NA,NA,NA,NA,0.333333333333333,"F (2,117) =0.83",NA,NA,NA,-0.110556561523789,0.0335328005084926,0.183119634415572,-0.469471044978309,0.248357921930732,-0.603739527313013,0.546016830101844,-0.612004881283537,0,0.000117313031909845,0,-0.000383638495821252,0
127,NA,1,543.5,"MMV & SZ",109,2,"Behavioural",NA,543.5,2020,"Published","Journal Article","Plos One","Arresting visuospatial stimulation is insufficient to disrupt analogue traumatic intrusions","Meyer, Thomas; Brewin, Chris R.; King, John A.; Nijmeijer, Desiree; Woud, Marcella L.; Becker, Eni S.","t.meyer@bsi.ru.nl ","10.1371/journal.pone.0228416","Web of Science","Netherlands","Europe",3,114,"90","0.789473684","21.4","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 12","Imagery + reminder","Trauma reminder + high visual stimulation imagery","Increase","No-Task","No-task","No-Task","Visual stimulation imagery","Behavioural","Imagery","Indirect","Task",38.5,37,75.5,"Immediate post","Trauma film","Trauma film","Not Reported","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","No group difference on diary intrusion between H-VA+imagery+reminder and no-task control group",NA,NA,"No",NA,5.71666666666667,NA,4.93333333333333,4,NA,3.36666666666667,"1",NA,NA,"0.466","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Meyer et al., 2020, Exp. 2","Meyer et al., 2020","Meyer et al., 2020, Exp. 2","Visual stimulation imagery",NA,NA,NA,NA,1,"F (2,111) =2.37",NA,NA,NA,-0.37026333500154,0.0360122862623422,0.189769033992225,-0.742210641626301,0.00168397162322032,-1.951126204377,0.0510420347190778,-1.22780644914584,0,4.77467958077077e-05,0,-0.000391747766547673,0
128,NA,NA,553,"MMV",110,1,"Behavioural",NA,553,2020,"Published","Journal Article","Australian Psychologist","The effect of mindfulness training on rumination and intrusions after analogue trauma","Kubota, Rie; Nixon, Reginald D., V","reg.nixon@flinders.edu.au","10.1111/ap.12410","Web of Science","Australia","Australia",2,60,"60","1","22.63","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 3, page 116","Mindfulness","Mindfulness","Decrease","Muscle relaxation","Experimental task","Muscle relaxation","Mindfulness vs. Muscle relaxation","Behavioural","Other","Indirect","Task",26,27,53,"Immediate post","Trauma film","Trauma film","Not Reported","8 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,2.26,NA,2.14,1.91,NA,1.92,"0.35",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Kubota & Nixon, 2019","Kubota & Nixon, 2019","Kubota & Nixon, 2019, Delayed post","Mindfulness vs. Muscle relaxation",NA,"Delayed post",NA,NA,1,NA,NA,NA,NA,-0.16979,0.07577,0.275263510113491,-0.709306479822443,0.369726479822443,-0.616827126595878,0.53734875748473,-0.693986422055798,0,0.00352033453416127,0,-0.0591958989744424,0
129,1,1,558,"SZ",111,1,"Behavioural",NA,558,2001,"Published","Journal Article","British Journal Of Medical Psychology","The effect of dissociation at encoding on intrusive memories for a stressful film","Brewin, CR; Saunders, J","Not provided","10.1348/000711201161118","Web of Science","England","Europe",2,39,"20","0.512820513","20","Between-subject",1,1,0,0,1,1,0,0,0,1,0,5,"page 470, Table 1","Tapping task","Finger tapping","Increase","No-task","No-task","No-Task","Finger tapping","Behavioural","Imagery","Indirect","Task",20,19,39,"Peri","Trauma film","Trauma film","5","12min","Intrusion Frequency","Intrusion frequency","Intrusive-memory diary","Intrusion diary","Same day post trauma film","14 days","Real Time","No detailed instruction given (missing data)","Positive","dual task group have signicantly fewer intrusions than no-task group",NA,NA,"Yes","Null",1.95,NA,2.21,5.32,NA,4.24,"-3.37","t(37)=3.13",NA,"<0.01","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Brewin & Saunders, 2001","Brewin & Saunders, 2001","Brewin & Saunders, 2001","Finger tapping",NA,NA,NA,NA,-1,NA,NA,-3.13,NA,0.98404,0.11505,0.339190212122933,0.319227184239052,1.64885281576095,2.9011450355276,0.00371801748927807,1.73375938934818,0,0.0181590297316767,0,0.135722994592937,0
130,1,1,561,"MMV",112,1,"Behavioural",NA,561,2020,"Published","Journal Article","Behavioural And Cognitive Psychotherapy","Investigating cultural differences in the effects of expressive suppression when processing traumatic distressing material","Nagulendran, Amanda; Norton, Peter J.; Jobson, Laura","amanda.nagulendran@monash.edu","10.1017/S1352465820000508","Web of Science","Australia","Australia",2,82,"52","0.634146341","22.37","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 1, page 664","Suppression","Emotional suppression","Increase","No-Task","No-task","No-Task","Emotional suppression","Behavioural","Emotion","Direct","Instruction",41,41,82,"Peri","Trauma film","Trauma film","10","Not Reported","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","Both conditions did not significantly in terms of diary intrusions.","EDA, HR, HRV",NA,"Yes","Null",6.45,NA,6.5,6.03,NA,6.24,"0.42",NA,NA,"0.48","0.01","Partial eta squared",NA,NA,NA,NA,"Film","Yes","Nagulendran et al., 2020","Nagulendran et al., 2020","Nagulendran et al., 2020","Emotional suppression",NA,NA,NA,NA,1,"F(1, 76)= .50",NA,NA,NA,-0.0653,0.04881,0.220929853120849,-0.498322512116864,0.367722512116864,-0.295568928678374,0.767559305264931,-0.494466321041037,0,0.00215136754411087,0,-0.0462105683594509,0
131,1,1,564,"MMV & SZ",113,1,"Behavioural",NA,564,2020,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Rescripting experimental trauma: effects of imagery and writing as a way to reduce the development of intrusive memories","Rijkeboer, Marleen M.; Daemen, Jora J.; Flipse, Annick; Bouwman, Vera; Hagenaars, Muriel A.","marleen.rijkeboer@maastrichtuniversity.nl","10.1016/j.jbtep.2019.04.004","Web of Science","Netherlands","Europe",4,119,"77","0.647058824","23.08","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Table 2, page 5","Recall only","Writing-based rescripting","Decrease","No-Task","No-task","No-Task","Writing-based rescripting","Behavioural","Imagery","Direct","Task",29.3333333333333,31,60.3333333333333,"Immediate post","Trauma film","Trauma film","4","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image/thought combined","Positive","recall + writing rescripting condition had lower intrusion frequency than no-task control",NA,NA,"No",NA,3.87666666666667,NA,3.14,6.35,NA,4.18,"-2.76",NA,NA,"< .013","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Rijkeboer et al., 2020","Rijkeboer et al., 2020","Rijkeboer et al., 2020","Writing-based rescripting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.660770845879326,0.0514060446660083,0.226729011522585,0.21638198329506,1.10515970846359,2.91436389830291,0.00356414181117443,1.17325733751168,0,0.000476798843063574,0,0.0148947635468011,0
133,1,1,572.5,"SZ",115,1,"Behavioural",NA,572.5,1997,"Unpublished","Dissertation",NA,"The role of dissociation in the development and maintenance of post-traumatic stress disorder (bl)","Murray, J.","Not provided",NA,"PsycInfo & ProQuest","England","Europe",3,56,"29","0.517857143","20.1","Between-subject",1,1,0,0,1,1,0,0,1,0,1,6,"page 85, Table 5","Exposure group","Emotional numbing","Increase","Neutral group (attend to the film)","No-task","No-Task","Emotional numbing","Behavioural","Emotion","Direct","Instruction",18.5,19,37.5,"Peri","Trauma film","Trauma film","6","10min","Intrusion Frequency","Intrusion frequency","Seven-day diary ","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Null","There were no significant differences between the three groups in terms of number of intrusions ",NA,NA,"No",NA,8.095,NA,7.47,10.05,NA,8.66,"-1.98",NA,NA,"0.93","Not provided","Not provided","df is incosistent with sample sizes",NA,NA,NA,"Film","No","Murray, 1997","Murray, 1997","Murray, 1997","Emotional numbing",NA,NA,NA,NA,-1,"F(2,49) = 0.07",NA,NA,NA,0.236857344899542,0.0859497355242995,0.293171853226567,-0.337759487424528,0.811474177223612,0.80791297763669,0.419140679934304,0.197968490375711,0,3.63106115205995e-05,0,0.00582995569512166,0
134,1,1,580,"MMV",116,1,"Pharmacological","Losartan (angiotensin-II antagonist)",580,2020,"Published","Journal Article","Neuropsychopharmacology","Angiotensin involvement in trauma processing-exploring candidate neurocognitive mechanisms of preventing post-traumatic stress symptoms","Shkreli, Lorika; Woud, Marcella Lydia; Ramsbottom, Roger; Rupietta, Aleksandra Ewa; Waldhauser, Gerd Thomas; Kumsta, Robert; Reinecke, Andrea","andrea.reinecke@psych.ox.ac.uk","10.1038/s41386-019-0553-y","Web of Science","England","Europe",2,40,"26","0.65","25.85","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Page 5","Losartan (angiotensin-II antagonist)","Losartan","Decrease","Placebo","Experimental task","Placebo","Losartan","Pharmacological",NA,NA,NA,20,20,40,"Pre","Trauma film","Trauma film","26","19 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.","HR, HRV","PTCI, state anxiety, PCL-5","Yes","Null",5.2,NA,4.11,4.25,NA,3.99,"0.95","t(38)=-0.74",NA,"0.46","-0.23","Cohen's d",NA,NA,NA,NA,"Film","Yes","Shkreli et al., 2019","Shkreli et al., 2019","Shkreli et al., 2019","Losartan",NA,NA,NA,NA,1,NA,NA,0.74,0.23,-0.22988,0.10066,0.317269601443315,-0.851728418828898,0.391968418828897,-0.724557281738419,0.468723673829999,-0.781511833929826,0,0.00391725465499583,0,-0.0624874199226957,0
135,1,1,583,"MMV",117,1,"Behavioural",NA,583,2020,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Improving imagery rescripting treatments: comparing an active versus passive approach","Siegesleitner, Marena; Strohm, Miriam; Wittekind, Charlotte E.; Ehring, Thomas; Kunze, Anna E.","anna.kunze@psy.lmu.de","10.1016/j.jbtep.2020.101578","Web of Science","Germany","Europe",4,100,"69","0.69","23.3","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 4","Recall only","Imagery rescripting","Decrease","No-Task","No-task","No-Task","Imagery rescripting","Behavioural","Imagery","Direct","Task",22,26,48,"Immediate post","Trauma film","Trauma film","Not Reported","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,6.92,NA,5.12333333333333,7.31,NA,3.56,"0.59",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Siegesleitner et al., 2020","Siegesleitner et al., 2020","Siegesleitner et al., 2020","Imagery rescripting (passive)","Passive",NA,NA,NA,0.333333333333333,NA,NA,NA,NA,0.121316683652216,0.0620788164614523,0.249156208956254,-0.367029485902041,0.609662853206473,0.486910136257195,0.626322015407682,-0.085814885918505,0,0.000705477253117292,0,-0.0012442178177539,0
136,1,1,585,"MMV",118,1,"Behavioural",NA,585,2021,"Published","Journal Article","Journal Of Sleep Research","Sleep differentially impacts involuntary intrusions and voluntary recognitions of lab-analogue traumatic memories","Zeng, Shengzi; Lau, Esther Yuet Ying; Li, Shirley Xin; Hu, Xiaoqing","xiaoqinghu@hku.hk","10.1111/jsr.13208","Web of Science","Hong Kong SAR","Asia",2,60,"41","0.683333333","20.5","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Table 3, page 7","Sleep","Sleep","Decrease","Sleep Deprivation (one night)","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",30,30,60,"Immediate post","Trauma film","Trauma film","9","14 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","7 days","Real Time","Image","Positive","Sleep had lower intrusions than sleep deprivation",NA,NA,"Yes","Positive",1.07,NA,1.46,1.57,NA,1.68,"-0.5",NA,NA,"0.012","-0.32","Cohen's d",NA,NA,NA,NA,"Film","No","Zeng et al., 2020","Zeng et al., 2020","Zeng et al., 2020","Sleep",NA,NA,NA,NA,-1,NA,NA,NA,-0.32,0.31356,0.06749,0.259788375413528,-0.195625215810514,0.822745215810514,1.20698241213018,0.227438917379301,0.393262889269098,0,0.00103583966861519,0,0.032070328175301,0
138,1,1,590.5,"MMV",120,1,"Behavioural",NA,590.5,2018,"Published","Journal Article","Plos One","Does napping enhance the effects of cognitive bias modification-appraisal training? an experimental study","Woud, Marcella L.; Cwik, Jan C.; Blackwell, Simon E.; Kleim, Birgit; Holmes, Emily A.; Adolph, Dirk; Zhang, Hui; Margraf, Juergen","marcella.woud@rub.de","10.1371/journal.pone.0192837","Web of Science","Germany","Europe",2,94,"72","0.765957447","23.08","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 10","Positive CBM","Sleep","Decrease","Wake","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",48.5,45.5,94,"Immediate post","Trauma film","Trauma film","Not Reported","20 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Positive","Sleep had lower intrusions than wake","EEG","PTCI, state anxiety","No",NA,4.42,NA,4.425,6.17,NA,6.34,"-2.55",NA,NA,"0.023","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Woud et al., 2018","Woud et al., 2018","Woud et al., 2018","Sleep",NA,NA,NA,NA,-1,"F(1.90) = 5.38",NA,NA,NA,0.315633241143561,0.0346979472388856,0.186273850120959,-0.0494635050935188,0.680729987380642,1.69445813751421,0.0901782600861072,0.437467732136804,0,0.0011998162038126,0,0.00697188259704795,0
